Name,Org,Pos,Current Level,Age,Top 100,Org Rk,FB,SL,CB,CH,CMD,FV,IP,K%,BB%,GB%,ERA,xFIP,playerId
"Kade McClure","CHW","SP","AAA","26.2277777",,21,"50 / 55","50 / 55","45 / 50","","45 / 50","35+",300.1,0.22439406,0.07036747,0.43857635,4.015538792322878,3.815358835650082,"sa915622"
"Jose Soriano","LAA","SIRP","AAA","23.5388888",,39,"60 / 60","","50 / 55","30 / 40","30 / 40","35+",241.2,0.22003929,0.1345776,0.51639344,2.9420688803764667,4.166136001928145,"sa916702"
"Hector Yan","LAA","SIRP","A+","23.0222222",,38,"50 / 60","45 / 45","","40 / 45","30 / 35","35+",267.2,0.27777778,0.13333333,0.40645161,3.9003741641367036,4.492989770253924,"sa917194"
"Joel Peguero","TBR","SIRP","AAA","24.9972222",,58,"70 / 70","55 / 60","","","35 / 40","35+",233.2,0.19138756,0.08803828,0.54647887,5.045649832979547,3.951809484523617,"sa917689"
"Bryan Mata","BOS","MIRP","AAA","23.0027777",,12,"60 / 60","45 / 45","50 / 50","55 / 60","40 / 50","40+",315,0.22740741,0.10740741,0.5497006,3.4,3.5804576339986474,"sa917784"
"Riley Pint","COL","SIRP","AA","24.4944444",,29,"70 / 70","60 / 60","","55 / 55","20 / 30","35+",178,0.21183432,0.16331361,0.55717256,5.308987858278927,5.128978687070193,"sa917922"
"Jay Groome","BOS","SP","AA","23.6972222",,13,"50 / 50","40 / 45","55 / 55","45 / 50","40 / 50","40+",178.1,0.31339402,0.09882965,0.49069767,4.8448607738722345,3.490195634914813,"sa917925"
"Joey Wentz","DET","SP","AAA","24.5777777",,8,"45 / 45","50 / 50","45 / 50","55 / 60","45 / 55","45",463,0.26390346,0.1023085,0.35616438,3.46004038854827,3.7994989125767322,"sa917946"
"Jordan Balazovic","MIN","SP","A","23.6305555",94,5,"55 / 55","50 / 55","55 / 55","40 / 45","45 / 55","50",326.2,0.25484566,0.07753051,0.45213379,3.4989792309081813,3.487963318587777,"sa918017"
"Wilkel Hernandez","DET","SP","A","23.0583333",,26,"50 / 55","","50 / 55","40 / 50","50 / 50","40",216.2,0.22186147,0.08658009,0.3679868,3.6969293037925732,4.056444297208297,"sa918026"
"Tobias Myers","CLE","SP","AAA","23.7472222",,38,"45 / 45","","45 / 50","50 / 50","50 / 50","35+",400,0.23829532,0.07022809,0.38419619,3.5099998995780974,3.6704642922294815,"sa918088"
"Graham Ashcraft","CIN","SIRP","AAA","24.2305555",,17,"55 / 60","50 / 55","55 / 60","40 / 50","40 / 50","40+",187.1,0.25778331,0.08468244,0.5915493,3.31494600044186,3.5417292499172794,"sa918274"
"Brian Howard","OAK","SP","AAA","27.025",,35,"50 / 50","","45 / 50","45 / 50","50 / 55","40",442.2,0.22376874,0.07066381,0.40515222,3.964609447301844,4.41521454600904,"sa918377"
"Josh Winckowski","BOS","MIRP","AAA","23.85",,27,"55 / 55","60 / 60","","40 / 45","45 / 50","40",387.2,0.20992136,0.07441016,0.53587245,3.5288038660119403,3.8386523028801736,"sa918379"
"Alexander Vizcaino","CHC","SIRP","AA","24.95",,11,"60 / 60","50 / 50","","60 / 60","30 / 35","45",279,0.23238866,0.09392713,0.50761421,4.9677424109427735,3.9333983436464,"sa920272"
"Luis Medina","NYY","MIRP","AA","23.0027777",62,3,"65 / 70","","60 / 70","45 / 55","30 / 40","50",301,0.27191679,0.15750371,0.49441341,4.6345504377763325,4.390527519830743,"sa928510"
"Victor Castaneda","MIL","MIRP","AA","23.6861111",,29,"45 / 45","","45 / 45","55 / 55","40 / 40","35+",223.2,0.25336091,0.0868666,0.3729097,4.546945569289974,4.361852719031681,"sa978399"
